category,rating,label,text_,gen_model
Tools_and_Home_Improvement_5,5.0,CG,"The height and stability are perfect, with smooth installation and durable construction. Highly recommend for anyone upgrading their home!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"The pet bed is comfortable, lightweight, and folds neatly—perfect for my cat's sleep. Highly recommend!",lfm2.5-350m
Electronics_5,4.0,CG,Loved the sleek design and easy integration with my smart home system. Just needs a quick update on charging time.,lfm2.5-350m
Kindle_Store_5,5.0,CG,Love this book! The plot was engaging and I found it easy to follow. Highly recommend for fans of short stories.,lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,Not worth the price for the quality and durability.,lfm2.5-350m
Books_5,4.0,CG,The book was informative but lacked depth on historical context. Would recommend for casual readers seeking basics.,lfm2.5-350m
Toys_and_Games_5,5.0,CG,"This plush toy is soft, durable, and looks amazing. It’s perfect for little hands!",lfm2.5-350m
Toys_and_Games_5,4.0,CG,"Great set for the family, but the small size makes it hard to fit in one bed.",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Glad I had this drill for my basement project—fast, sturdy, and reliable. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,4.0,CG,The film had great performances but felt uneven in pacing. Highly recommend if you're looking for something solid but not overly satisfying.,lfm2.5-350m
Electronics_5,5.0,CG,I used this power bank during a long day and it kept my phone charged all night. Highly recommend! (Word count: 39),lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"Love this mat! Made in India, it’s comfortable and durable. Perfect for training and yoga sessions. Highly recommend!",lfm2.5-350m
Books_5,1.0,CG,I bought a biography but didn’t understand any major plot points. Highly disappointing read.,lfm2.5-350m
Books_5,3.0,CG,The story was engaging but the characters were too one-dimensional. Would love more detail in the illustrations.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"Overall a great choice—comfortable, durable, and fit well. Highly recommend for everyday running needs!",lfm2.5-350m
Books_5,5.0,CG,Absolutely thrilled with this gripping thriller—plot twists kept me hooked! Highly recommend.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,The movie was beautifully shot with nostalgic charm—perfectly timed for a cozy summer evening. Highly recommend!,lfm2.5-350m
Toys_and_Games_5,5.0,CG,"The remote control was easy to use, intuitive, and the car looked great with a nice finish. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,5.0,CG,The documentary was breathtakingly well-crafted with expert narration and stunning visuals. Highly recommend for anyone seeking depth and insight into global issues.,lfm2.5-350m
Electronics_5,5.0,CG,I just bought this webcam and it’s amazing! The resolution is top-notch and the video quality is crystal clear even in low light. Highly recommend!,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"The ladder is sturdy and easy to climb, with excellent portability. Highly recommend for any home renovation project!",lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,The mat feels comfortable but lacks enough padding for seated poses. Perfect for beginners but may not suit longer sessions.,lfm2.5-350m
Movies_and_TV_5,1.0,CG,"The animation was good, but the pacing felt slow. Just wanted to see more variety in the series.",lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,The backpack is slightly worn but well-fitted; it holds my gear easily. Needs minor adjustments after use.,lfm2.5-350m
Kindle_Store_5,2.0,CG,"Great for a quick read, but the illustrations lacked detail. Highly recommend if you want fast, action-packed stories.",lfm2.5-350m
Electronics_5,5.0,CG,The Bluetooth speaker delivers clear audio with smooth bass and crisp vocals—perfect for workouts or movie nights. Highly recommend!,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,Glad to have found LED bulbs! They brighten up any room effortlessly and last long. Highly recommend for anyone looking to upgrade their home décor.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"The necklace is sleek, stylish, and made from high-quality materials. It looks great on the wearer and fits perfectly. Highly recommend!",lfm2.5-350m
Toys_and_Games_5,2.0,CG,The game was okay but lacked strategy elements—perfect for casual play.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,"These jeans were comfortable but slightly chipped near the hem. Overall, okay purchase.",lfm2.5-350m
Home_and_Kitchen_5,4.0,CG,"Notebooks with good flavor, but the brewing time took longer than expected.",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,Love these screws! They hold together beautifully and are easy to install. Highly recommend!,lfm2.5-350m
Pet_Supplies_5,5.0,CG,Loved the tasty treats that made my pet love them! Highly recommended for picky eaters.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,Love this sleek design—it’s comfortable and adds a chic touch to any outfit!,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"This handbag is stylish, comfortable, and fits perfectly—worth every penny!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,4.0,CG,"This handbag is basic, but works well for travel and everyday wear. The strap is comfortable, though the design feels plain.",lfm2.5-350m
Kindle_Store_5,5.0,CG,Perfectly researched and engaging—great read for anyone interested in the topic.,lfm2.5-350m
Books_5,5.0,CG,The book is a treasure—every chapter is engaging and packed with actionable tips. Highly recommend!,lfm2.5-350m
Home_and_Kitchen_5,2.0,CG,"Great for cooking, but the app crashed during a recipe test. Still useful for basic tasks.",lfm2.5-350m
Electronics_5,4.0,CG,"The charger works well but battery life is average. Fast charging helped, but the screen brightness was slightly dim.",lfm2.5-350m
Pet_Supplies_5,3.0,CG,I bought a basic pet bed but it stayed dry and comfortable after a few days. Just needed to wash it regularly.,lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Great purchase! The LED bulbs are bright, energy-efficient, and last longer than expected. Highly recommend for any home improvement project!",lfm2.5-350m
Electronics_5,5.0,CG,"The HDMI cable is sleek, durable, and delivers crystal-clear video quality with no flicker or dropouts—perfect for streaming. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,4.0,CG,"The film was well-written with a gripping story, though the pacing felt slow. I loved the performances but didn’t find it engaging enough for longer viewers.",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Great brush for keeping my dog’s coat clean and shiny! Highly recommended.,lfm2.5-350m
Movies_and_TV_5,5.0,CG,Perfectly timeless classic! A must-watch for any movie lover. Highly recommended!,lfm2.5-350m
Books_5,5.0,CG,The book provided actionable insights on mental resilience that made me feel more empowered to handle stress. Highly recommend!,lfm2.5-350m
Movies_and_TV_5,5.0,CG,"Perfectly restored, bringing back the magic of the original film—still stunning and easy to watch!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"The necklace is sleek, comfortable, and looks stunning on my wrists. Highly recommend for any outfit!",lfm2.5-350m
Books_5,5.0,CG,"The biography provided clear insights into the author's journey and made it easy to understand their story, which was both engaging and informative.",lfm2.5-350m
Home_and_Kitchen_5,3.0,CG,"The vacuum cleaned my kitchen surfaces without streaking, but it took 10 minutes to clean and felt a bit noisy while using. Overall, satisfactory for basic needs.",lfm2.5-350m
Electronics_5,2.0,CG,"Morning routine never stops—just as I started charging at 7am, the charger was functional but the battery died at 8pm.",lfm2.5-350m
Pet_Supplies_5,2.0,CG,The bed is affordable but the quality feels worn. No details on durability.,lfm2.5-350m
Books_5,3.0,CG,The book was engaging but lacked structure; I found it easy to follow once it started.,lfm2.5-350m
Sports_and_Outdoors_5,5.0,CG,"The pump was reliable, quiet, and kept my bike running smoothly—perfect for weekend rides!",lfm2.5-350m
Electronics_5,5.0,CG,This webcam delivers crystal-clear video and smooth playback—perfect for capturing detailed moments!,lfm2.5-350m
Pet_Supplies_5,2.0,CG,"The cat toy was small and clumsy, but cute! It held my cat well.",lfm2.5-350m
Sports_and_Outdoors_5,2.0,CG,"This tent is okay but lacks ventilation. It’s comfortable, but it didn’t hold its shape well.",lfm2.5-350m
Kindle_Store_5,5.0,CG,"I loved this book! The plot was unexpected and engaging, with characters that felt real. Highly recommend!",lfm2.5-350m
Electronics_5,4.0,CG,"The camera is clear and stable, but the battery lasts only a week. I’d recommend it if you need reliable video quality.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Great fit, stylish and comfortable. Highly recommend!",lfm2.5-350m
Kindle_Store_5,5.0,CG,Love the engaging romance storyline and perfect readability. Highly recommended for lovers.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Love this dress! Comfortable, stylish, and fits perfectly. Highly recommend!",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Perfect quality roller for smoothing surfaces—easy to use, lasts longer than expected.",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"The cat toy is soft, durable, and easy to clean—perfect for cats with sensitive paws!",lfm2.5-350m
Electronics_5,3.0,CG,This webcam is decent for basic use but lacks clarity and durability. Need faster performance or a higher quality option.,lfm2.5-350m
Electronics_5,5.0,CG,"The HDMI cable is sleek, durable, and delivers crystal-clear video output—perfect for streaming. Highly recommend!",lfm2.5-350m
Kindle_Store_5,3.0,CG,"This book was well-researched and provided clear insights into its topic, though the summary was a bit brief. Highly recommend for those seeking concise non-fiction summaries.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,The set was affordable but lacked detail on accessories. Not recommended for basic play.,lfm2.5-350m
Movies_and_TV_5,4.0,CG,The movie was good but not great—had a decent runtime and solid action sequences.,lfm2.5-350m
Pet_Supplies_5,4.0,CG,The filter was decent but lacked any features that would make it a must-have.,lfm2.5-350m
Movies_and_TV_5,1.0,CG,"This film was mediocre, with no redeeming qualities despite its vintage aesthetic.",lfm2.5-350m
Toys_and_Games_5,4.0,CG,"The pieces are colorful but not very satisfyingly organized—great for a fun challenge, but not worth it.",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"The strap was snug but comfortable, and the silver hoop looked sleek. High quality with a solid feel.",lfm2.5-350m
Pet_Supplies_5,2.0,CG,I bought this dog food once but it was expensive and the packaging was damaged. Wouldn't recommend if budget is a priority.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"The watch is sleek and stylish, comfortable for all-day wear, and the straps are well-fitted. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,4.0,CG,"Great film, but the plot felt predictable. Need more twists.",lfm2.5-350m
Electronics_5,4.0,CG,"Great for my phone, but the charging time took too long.",lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,"The drill was functional but lacked batteries, making it impractical for long sessions.",lfm2.5-350m
Pet_Supplies_5,5.0,CG,"This bed is sleek and comfortable, perfect for my dog's sleep. Highly recommend!",lfm2.5-350m
Movies_and_TV_5,3.0,CG,"The show was decent, but the plot felt predictable and the characters lacked depth. Wouldn't recommend.",lfm2.5-350m
Electronics_5,5.0,CG,The smart plug worked flawlessly without any issues! Highly recommend for anyone needing a reliable home automation solution.,lfm2.5-350m
Toys_and_Games_5,4.0,CG,"This set was great for kids, but the price was too high compared to what I’d pay elsewhere. Highly recommend!",lfm2.5-350m
Pet_Supplies_5,5.0,CG,Love the filtration system! Works wonders for keeping my fish clean and healthy. Highly recommended for serious aquarists.,lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"Perfect fit and comfortable, fits well with my shoes. Love these jeans!",lfm2.5-350m
Clothing_Shoes_and_Jewelry_5,5.0,CG,"This jacket is stylish yet comfortable, perfect for day out or work. Highly recommend!",lfm2.5-350m
Tools_and_Home_Improvement_5,5.0,CG,"Ladder was sturdy, easy to install, and held everything securely—worth every penny!",lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,"The LED bulbs are bright and lasted longer than expected, though the brightness faded quickly on cloudy days.",lfm2.5-350m
Movies_and_TV_5,3.0,CG,The animation was quaint but lacked emotional depth. Perfect for kids but not captivating enough for adults.,lfm2.5-350m
Home_and_Kitchen_5,5.0,CG,I used this vacuum to clean my kitchen shelves without any issues. It cleaned quickly and effectively!,lfm2.5-350m
Tools_and_Home_Improvement_5,4.0,CG,The ladder is sturdy but lacks stability on uneven surfaces. It’s affordable and easy to assemble. Overall a solid purchase.,lfm2.5-350m
Pet_Supplies_5,2.0,CG,"This toy is cute but lacks proper padding—safe to use, but it feels rough when paws hit things.",lfm2.5-350m
Sports_and_Outdoors_5,1.0,CG,"I drank from this bottle and it felt good, but the price was too high.",lfm2.5-350m
Kindle_Store_5,4.0,CG,"This book was a nice read, but the illustrations were a bit flat. Highly recommend!",lfm2.5-350m
Books_5,1.0,CG,The book was dense and poorly researched. The illustrations were too faint. I would not recommend it.,lfm2.5-350m
Sports_and_Outdoors_5,4.0,CG,"The mat feels firm and comfortable, but the surface is sticky when wet—should be dry before use.",lfm2.5-350m
Kindle_Store_5,5.0,CG,"The book was engaging, with vivid world-building and relatable characters—perfect for fans of fantasy stories. Highly recommended!",lfm2.5-350m
Kindle_Store_5,4.0,CG,"The story was engaging and well-written, though the plot felt a bit rushed. Highly recommend if you enjoy epic fantasy.",lfm2.5-350m
